20210105  15:31:39,724.23,724.95,724.17,724.17,13
20210105  15:31:40,724.19,724.24,723.46,723.96,12
20210105  15:31:41,724.29,724.29,723.47,723.47,6
20210105  15:31:42,723.65,724.12,723.44,723.44,9
20210105  15:31:43,723.85,724.01,723.6,723.92,13
20210105  15:31:44,723.3,723.32,722.78,722.78,26
20210105  15:31:45,722.89,722.9,722.41,722.44,88
20210105  15:31:46,722.47,722.62,722.42,722.62,25
20210105  15:31:47,722.5,722.9,722.49,722.8,8
20210105  15:31:48,722.51,722.76,722.42,722.42,30
20210105  15:31:49,722.43,723.91,722.43,723.91,64
20210105  15:31:50,723.51,723.97,723.51,723.8,31
20210105  15:31:51,723.8,723.81,723.8,723.8,0
20210105  15:31:52,723.6,724.0,723.6,723.81,14
20210105  15:31:53,724.15,724.15,723.45,723.45,15
20210105  15:31:54,723.03,723.2,723.03,723.04,15
20210105  15:31:55,723.19,723.99,723.18,723.37,106
20210105  15:31:56,723.5,723.51,723.37,723.37,4
20210105  15:31:57,723.37,723.38,723.26,723.26,3
20210105  15:31:58,723.44,723.45,723.09,723.18,5
20210105  15:31:59,723.25,723.44,722.87,722.95,32
20210105  15:32:00,722.5,723.07,722.49,723.07,14
20210105  15:32:01,723.1,723.72,723.1,723.71,5
20210105  15:32:02,723.63,723.7,723.47,723.63,14
20210105  15:32:03,723.53,723.79,723.48,723.68,10
20210105  15:32:04,723.54,723.7,723.36,723.42,44
20210105  15:32:05,723.42,723.78,723.42,723.44,17
20210105  15:32:06,723.09,723.14,723.0,723.14,25
20210105  15:32:07,723.0,723.0,722.22,722.41,34
20210105  15:32:08,722.4,722.45,722.0,722.0,45
20210105  15:32:09,721.71,721.85,721.66,721.67,84
20210105  15:32:10,721.99,722.36,721.32,721.33,16
20210105  15:32:11,722.27,723.22,721.69,721.69,20
20210105  15:32:12,722.28,723.27,722.28,722.29,20
20210105  15:32:13,723.37,723.37,722.66,722.66,4
20210105  15:32:14,722.46,722.58,721.37,721.37,12
20210105  15:32:15,722.16,722.16,720.49,720.6,152
20210105  15:32:16,720.62,722.0,720.12,720.32,44
20210105  15:32:17,720.91,720.91,720.12,720.5,16
20210105  15:32:18,720.13,721.44,720.12,721.44,20
20210105  15:32:19,721.24,722.1,720.9,721.31,27
20210105  15:32:20,721.5,722.15,721.5,722.15,17
20210105  15:32:21,721.76,722.25,721.5,721.98,13
20210105  15:32:22,721.9,721.98,721.75,721.75,9
20210105  15:32:23,721.61,722.55,721.61,722.1,14
20210105  15:32:24,722.48,722.54,722.42,722.54,8
20210105  15:32:25,722.68,723.0,722.0,722.27,43
20210105  15:32:26,721.85,722.35,721.57,721.91,35
20210105  15:32:27,722.32,722.32,721.57,721.89,19
20210105  15:32:28,721.95,722.19,721.58,722.19,12
20210105  15:32:29,721.5,721.51,721.22,721.22,13
20210105  15:32:30,720.89,721.3,720.59,720.59,9
20210105  15:32:31,720.95,721.28,720.91,721.28,11
20210105  15:32:32,720.88,720.89,720.51,720.88,10
20210105  15:32:33,721.08,721.09,720.54,720.85,21
20210105  15:32:34,720.98,721.16,720.49,721.16,105
20210105  15:32:35,720.95,721.16,720.74,721.16,13
20210105  15:32:36,721.5,722.0,721.33,721.8,34
20210105  15:32:37,722.01,722.01,721.16,721.16,22
20210105  15:32:38,721.47,721.72,721.45,721.46,13
20210105  15:32:39,721.7,722.0,721.7,721.82,8
20210105  15:32:40,721.84,721.84,720.78,721.3,44
20210105  15:32:41,721.23,721.28,720.75,720.75,40
20210105  15:32:42,720.86,720.96,720.7,720.96,11
20210105  15:32:43,721.31,721.31,720.6,720.6,5
20210105  15:32:44,720.94,720.94,720.8,720.92,8
20210105  15:32:45,720.89,721.0,720.61,720.61,22
20210105  15:32:46,720.82,720.88,720.49,720.5,13
20210105  15:32:47,720.25,720.25,720.0,720.0,184
20210105  15:32:48,719.99,720.67,719.99,720.5,37
20210105  15:32:49,720.5,720.88,720.11,720.18,27
20210105  15:32:50,720.84,720.84,720.11,720.11,45
20210105  15:32:51,720.63,720.86,720.11,720.72,40
20210105  15:32:52,720.51,720.77,720.51,720.77,11
20210105  15:32:53,720.51,721.0,720.51,720.67,8
20210105  15:32:54,720.72,720.97,720.51,720.96,26
20210105  15:32:55,720.6,721.0,720.51,720.74,12
20210105  15:32:56,720.75,720.84,720.66,720.84,10
20210105  15:32:57,720.52,720.96,720.51,720.51,23
20210105  15:32:58,720.84,721.0,720.75,720.83,20
20210105  15:32:59,720.61,720.95,720.61,720.66,46
20210105  15:33:00,720.53,720.72,720.22,720.59,10
20210105  15:33:01,720.58,721.32,720.57,721.2,35
20210105  15:33:02,721.16,721.57,720.71,721.25,36
20210105  15:33:03,721.29,722.0,721.28,721.65,15
20210105  15:33:04,721.48,722.27,721.29,721.64,25
20210105  15:33:05,722.0,722.72,721.76,722.71,32
20210105  15:33:06,722.16,722.92,721.95,721.95,5
20210105  15:33:07,722.87,722.88,721.76,721.76,9
20210105  15:33:08,722.32,722.63,721.35,721.35,31
20210105  15:33:09,721.01,721.79,721.01,721.79,25
20210105  15:33:10,722.06,722.07,721.0,721.35,6
20210105  15:33:11,721.55,721.71,721.01,721.01,8
20210105  15:33:12,721.73,722.0,721.73,722.0,5
20210105  15:33:13,721.0,721.95,721.0,721.53,20
20210105  15:33:14,721.0,721.01,721.0,721.01,4
20210105  15:33:15,720.88,720.88,719.86,719.86,129
20210105  15:33:16,720.13,720.52,719.86,720.0,39
20210105  15:33:17,720.25,720.47,720.0,720.42,18
20210105  15:33:18,720.0,720.18,720.0,720.0,14
20210105  15:33:19,720.03,720.35,719.76,719.94,39
20210105  15:33:20,719.99,720.47,719.55,719.55,12
20210105  15:33:21,719.67,720.14,719.66,720.05,7
20210105  15:33:22,719.56,719.77,719.56,719.77,3
20210105  15:33:23,719.76,720.34,719.52,720.26,33
20210105  15:33:24,719.74,720.52,719.5,720.51,47
20210105  15:33:25,720.1,720.59,720.09,720.59,14
20210105  15:33:26,720.68,720.68,720.4,720.56,14
20210105  15:33:27,720.12,720.46,720.0,720.25,10
20210105  15:33:28,720.21,720.21,720.2,720.21,5
20210105  15:33:29,720.0,720.52,720.0,720.51,27
20210105  15:33:30,720.22,720.39,720.0,720.01,20
20210105  15:33:31,720.0,721.0,720.0,720.84,143
20210105  15:33:32,720.26,720.95,720.25,720.59,6
20210105  15:33:33,720.77,720.77,720.22,720.57,21
20210105  15:33:34,720.79,720.79,720.53,720.54,3
20210105  15:33:35,720.53,720.67,720.0,720.17,21
20210105  15:33:36,720.52,720.91,720.32,720.33,16
20210105  15:33:37,720.3,720.31,719.25,719.25,94
20210105  15:33:38,719.6,719.8,719.28,719.56,29
20210105  15:33:39,719.53,719.53,719.53,719.53,1
20210105  15:33:40,719.85,719.85,719.53,719.64,8
